"sample_number","unknown_ratios","unknown_counts","total_counts","iteration"
40,0.885338181702699,111511,125953,54
40,0.883278211826359,110567,125178,55
40,0.884570367364774,113363,128156,56
40,0.884482100721889,113579,128413,57
40,0.883197423695307,110798,125451,58
40,0.885206648311794,113495,128213,59
40,0.87543919495139,102654,117260,60
40,0.885952733796116,113588,128210,61
40,0.882216575643078,106937,121214,62
40,0.887338448476463,112873,127204,63
40,0.884024414254775,112249,126975,64
40,0.885289622010636,111203,125612,65
40,0.890112695011873,115080,129287,66
40,0.886712276700874,116647,131550,67
40,0.886355163907771,111749,126077,68
40,0.884743232093042,112588,127255,69
40,0.88649394859245,113020,127491,70
40,0.884073263303778,112272,126994,71
40,0.887406347008161,114061,128533,72
40,0.884541591348746,111569,126132,73
40,0.884012412848104,109675,124065,74
40,0.881180344681158,109981,124811,75
40,0.879099640956007,105528,120041,76
40,0.882999727122426,110020,124598,77
40,0.885007916973678,112904,127574,78
40,0.886157366606367,114628,129354,79
40,0.885529034672394,108851,122922,80
40,0.885147568968622,113036,127703,81
40,0.884351254252377,111262,125812,82
40,0.881627600003279,107533,121971,83
40,0.880996573970351,107745,122299,84
40,0.886964492473948,110310,124368,85
40,0.883897537270406,107314,121410,86
40,0.887831381011097,115205,129760,87
40,0.883459660027908,111429,126128,88
40,0.882955172110643,110478,125123,89
40,0.883137673425827,107575,121810,90
40,0.880711567855865,108324,122996,91
40,0.883809491995357,105830,119743,92
40,0.883360423085321,109239,123663,93
40,0.881570956204872,104512,118552,94
40,0.884023274618299,111516,126146,95
40,0.884265435402571,110695,125183,96
40,0.887006213851743,115482,130193,97
40,0.881920244592018,107305,121672,98
40,0.88299458653441,108958,123396,99
40,0.884316328465769,111912,126552,100
45,0.887116388328688,117448,132393,1
45,0.881380075695462,106424,120747,2
45,0.87865837435147,105678,120272,3
45,0.881285232060442,105214,119387,4
45,0.881702991179854,110361,125168,5
45,0.884253933973411,113005,127797,6
45,0.886068683044891,114224,128911,7
45,0.88326499536042,111370,126089,8
45,0.88834210208031,117517,132288,9
45,0.889223790843879,120368,135363,10
45,0.887871403272436,117318,132134,11
45,0.883134931664589,111207,125923,12
45,0.878714748110523,107777,122653,13
45,0.883995155841673,110952,125512,14
45,0.886679997519841,114403,129024,15
45,0.880604904317087,106621,121077,16
45,0.878264304545337,102273,116449,17
45,0.884845107565281,112739,127411,18
45,0.887410041745209,116280,131033,19
45,0.873951020478138,101956,116661,20
45,0.88811678919193,119116,134122,21
45,0.885545275529022,113325,127972,22
45,0.888390730729974,117503,132265,23
45,0.886525041684679,114844,129544,24
45,0.882305973820681,109398,123991,25
45,0.880125670771804,108413,123179,26
45,0.88875294679359,119132,134044,27
45,0.884327830744342,112605,127334,28
45,0.882010607215447,111091,125952,29
45,0.88562998821417,111964,126423,30
45,0.882160248606395,110143,124856,31
45,0.880708272018913,109524,124359,32
45,0.882462952690388,111358,126190,33
45,0.885104833900038,114275,129109,34
45,0.885509880686055,113997,128736,35
45,0.887277480393377,114040,128528,36
45,0.887764983582744,117343,132178,37
45,0.889677956977353,120643,135603,38
45,0.885413941175565,115056,129946,39
45,0.88190571504669,109269,123901,40
45,0.887077206024404,114794,129407,41
45,0.885486824544523,114118,128876,42
45,0.887137093404047,116757,131611,43
45,0.886919044489615,116064,130862,44
45,0.884273112648837,113477,128328,45
45,0.885524649373798,113271,127914,46
45,0.889223568664705,115134,129477,47
45,0.887744123843821,118821,133846,48
45,0.883817819536437,112221,126973,49
45,0.883592902278675,110746,125336,50
45,0.886856916248494,116290,131126,51
45,0.882792128018768,111381,126169,52
45,0.887085186713746,116068,130842,53
45,0.886202002680754,112397,126830,54
45,0.888238758191647,117649,132452,55
45,0.885181727608633,112835,127471,56
45,0.885691309541469,113442,128083,57
45,0.886486240756455,117002,131984,58
45,0.878320436382088,103857,118245,59
45,0.886521765901114,115184,129928,60
45,0.888055201982984,119304,134343,61
45,0.883247672731063,110156,124717,62
45,0.884734719205709,114060,128920,63
45,0.889649279184377,120769,135749,64
45,0.88993967936025,116405,130801,65
45,0.88392409993879,111195,125797,66
45,0.882591834622031,110835,125579,67
45,0.884655667992283,112338,126985,68
45,0.881291073272259,107551,122038,69
45,0.884472088663691,112764,127493,70
45,0.882753069027973,109660,124225,71
45,0.887496831383514,115537,130183,72
45,0.888578927634046,118492,133350,73
45,0.877415662244967,104244,118808,74
45,0.8865425075976,113770,128330,75
45,0.886897173001901,116172,130987,76
45,0.885665395674459,113351,127984,77
45,0.886553914440958,115846,130670,78
45,0.886627597229622,116494,131390,79
45,0.884821720380394,111000,125449,80
45,0.887734938651716,115908,130566,81
45,0.883045506926369,109578,124091,82
45,0.887351824501442,114755,129323,83
45,0.886859606194724,115619,130369,84
45,0.884371476324902,110588,125047,85
45,0.886386474689904,115552,130363,86
45,0.884058760791885,113560,128453,87
45,0.885535697605629,113763,128468,88
45,0.883926424154972,113939,128901,89
45,0.88501709448517,113122,127819,90
45,0.883129138543233,110430,125044,91
45,0.885509193505048,115342,130255,92
45,0.876095345805527,101479,115831,93
45,0.884734550975198,114221,129102,94
45,0.88325120353307,108798,123179,95
45,0.886132590820384,108522,122467,96
45,0.885567801897205,110719,125026,97
45,0.887429329025769,116468,131242,98
45,0.887825327785687,112879,127141,99
45,0.887003390820948,115361,130057,100
50,0.886345353834839,115692,130527,1
50,0.885801827601869,115063,129897,2
50,0.888503263594546,118019,132829,3
50,0.885589880546989,115728,130679,4
50,0.890060812671664,119577,134347,5
50,0.887028028374776,117792,132794,6
50,0.889168147646914,119578,134483,7
50,0.886695689832015,116706,131619,8
50,0.89040153812024,120409,135230,9
50,0.888570568112495,115069,129499,10
50,0.882270157474583,109083,123639,11
50,0.887986988425751,117383,132190,12
50,0.885970788195166,115069,129879,13
50,0.885413066021431,112706,127292,14
50,0.888812252011718,119843,134835,15
50,0.884538684448322,113550,128372,16
50,0.8870815421461,117415,132361,17
50,0.887812260017166,117921,132822,18
50,0.888863140268517,118905,133772,19
50,0.884676331230977,112775,127476,20
50,0.887147218427869,118852,133971,21
50,0.887819762392091,117550,132403,22
50,0.887306828082726,116097,130842,23
50,0.888982350732257,118368,133150,24
50,0.887996673093645,117442,132255,25
50,0.876853164345868,105161,119930,26
50,0.886344288069947,115566,130385,27
50,0.890606473469087,120931,135785,28
50,0.889671170738555,120425,135359,29
50,0.887208626687494,117572,132519,30
50,0.880789649362622,110828,125828,31
50,0.881841588912714,106515,120787,32
50,0.888794929168506,118767,133627,33
50,0.887269851168521,116668,131491,34
50,0.88856331156758,119478,134462,35
50,0.887777058850084,117998,132914,36
50,0.889061436980507,120226,135228,37
50,0.888937131587275,120795,135887,38
50,0.886489778298541,114999,129724,39
50,0.890151935643821,120280,135123,40
50,0.88843602777089,114658,129056,41
50,0.88723107644776,117740,132705,42
50,0.889420736046503,118735,133497,43
50,0.88808894559373,116940,131676,44
50,0.886808529890813,117605,132616,45
50,0.88645236506439,115573,130377,46
50,0.886815111716246,115936,130733,47
50,0.889173616151442,120058,135022,48
50,0.8868387175872,115736,130504,49
50,0.887188808614422,115677,130386,50
50,0.887232993132754,116924,131785,51
50,0.888322524310971,119029,133993,52
50,0.887176256159852,118281,133323,53
50,0.886968581639729,116396,131229,54
50,0.883465280427318,111147,125808,55
50,0.88211621828382,110695,125488,56
50,0.887443553278965,118503,133533,57
50,0.877323201825013,104605,119232,58
50,0.886690083939379,107536,121278,59
50,0.884888204149624,113148,127867,60
50,0.886697529227249,117029,131983,61
50,0.887243700829666,115709,130414,62
50,0.889973124449347,120206,135067,63
50,0.88666437335168,115989,130815,64
50,0.885347376201035,114996,129888,65
50,0.886336504170754,116563,131511,66
50,0.886845450600979,116504,131369,67
50,0.88811764257686,116561,131245,68
50,0.886136505377162,116511,131482,69
50,0.884550490381134,114812,129797,70
50,0.884874732744915,112987,127687,71
50,0.88931718469085,120201,135161,72
50,0.884683449452354,110980,125446,73
50,0.886649912890643,115018,129722,74
50,0.889351752510192,120195,135149,75
50,0.88769030275181,117840,132749,76
50,0.886430845793721,117203,132219,77
50,0.884497000533936,112646,127356,78
50,0.883628364102524,111665,126371,79
50,0.886427944996939,107139,120866,80
50,0.888817142051316,119753,134733,81
50,0.888125108706338,117443,132237,82
50,0.886352843859622,115724,130562,83
50,0.886930972582353,115615,130354,84
50,0.888823137806051,120160,135190,85
50,0.883262226683816,112623,127508,86
50,0.888901290236171,119463,134394,87
50,0.889241919161855,119507,134392,88
50,0.884121603276679,113973,128911,89
50,0.887218215630244,117363,132282,90
50,0.885049153573161,114967,129899,91
50,0.884930824657236,113726,128514,92
50,0.885302549004416,114266,129070,93
50,0.880071194715915,107792,122481,94
50,0.882978809283552,109379,123875,95
50,0.8866136221874,116556,131462,96
50,0.889785025945145,120032,134900,97
50,0.890089839227353,121467,136466,98
50,0.881469421632708,110449,125301,99
50,0.88667911418558,115873,130682,100
55,0.885964180327247,116794,131827,1
55,0.890010755284357,121644,136677,2
55,0.889473953648244,121624,136737,3
55,0.889596349701027,119318,134126,4
55,0.885291791380407,114169,128962,5
55,0.884251082386408,113147,127958,6
55,0.887071538150373,116225,131021,7
55,0.888286903520853,116736,131417,8
55,0.887500284550069,116961,131787,9
55,0.888706770597702,119827,134833,10
55,0.889523513201173,120075,134988,11
55,0.888395238603283,116577,131222,12
55,0.886058360352015,114780,129540,13
55,0.886149416578269,116954,131980,14
55,0.885390221611192,113345,128017,15
55,0.890399357206454,123006,138147,16
55,0.889185011459944,116774,131327,17
55,0.887248171074845,118248,133275,18
55,0.881822821960634,110570,125388,19
55,0.884597542085689,112504,127181,20
55,0.888251574940453,119707,134767,21
55,0.885603100941139,115836,130799,22
55,0.887628865979381,118818,133860,23
55,0.887878170751024,117714,132579,24
55,0.88948458182356,120285,135230,25
55,0.891220061741942,121828,136698,26
55,0.889524680895742,118611,133342,27
55,0.882562673209932,111142,125931,28
55,0.887410370594007,117573,132490,29
55,0.88722458299938,117339,132254,30
55,0.883648856993043,112910,127777,31
55,0.887109862202654,118069,133094,32
55,0.884901269448401,113693,128481,33
55,0.887361989331994,116618,131421,34
55,0.886506432631894,115557,130351,35
55,0.887534989701145,117633,132539,36
55,0.890024334477764,121062,136021,37
55,0.889656532312838,121818,136927,38
55,0.887819281555299,117866,132759,39
55,0.885864697100652,112744,127270,40
55,0.889136288318144,120197,135184,41
55,0.889168802636397,121416,136550,42
55,0.883464897412304,109456,123894,43
55,0.887588538673394,118920,133981,44
55,0.884320026142367,113659,128527,45
55,0.886721520242189,116282,131137,46
55,0.889488107624896,121392,136474,47
55,0.888431347316948,117368,132107,48
55,0.886314121608239,116350,131274,49
55,0.884896903645893,114972,129927,50
55,0.889076104302903,119779,134723,51
55,0.888931753603727,119820,134791,52
55,0.889210054786642,120592,135617,53
55,0.887337029131283,115565,130238,54
55,0.887835690935199,116239,130924,55
55,0.888559325256489,116834,131487,56
55,0.887790640820226,118022,132939,57
55,0.891398150329877,121059,135808,58
55,0.888710528299043,117923,132690,59
55,0.886970824122347,117560,132541,60
55,0.88912608504846,119535,134441,61
55,0.88920171141014,120333,135327,62
55,0.889143503362895,119508,134408,63
55,0.887035530241389,117738,132732,64
55,0.886325102500077,115006,129756,65
55,0.88835231746365,118468,133357,66
55,0.886517899009155,115328,130091,67
55,0.890923449354943,120713,135492,68
55,0.887755406413125,119048,134100,69
55,0.888425264786386,119447,134448,70
55,0.887746788795237,116594,131337,71
55,0.886350517969438,116704,131668,72
55,0.887313226858034,118947,134053,73
55,0.889434961742201,120892,135920,74
55,0.88721934499425,118033,133037,75
55,0.88929848408735,120379,135364,76
55,0.885183126428263,114656,129528,77
55,0.888198022147214,119992,135096,78
55,0.888044125292925,117855,132713,79
55,0.889642380610255,121349,136402,80
55,0.888586220389489,118086,132892,81
55,0.889112364553956,119799,134740,82
55,0.890392078633347,122745,137855,83
55,0.888795013747767,119926,134931,84
55,0.888733919907414,119796,134794,85
55,0.890219648125888,122196,137265,86
55,0.886126431904964,114873,129635,87
55,0.889171210145786,120031,134992,88
55,0.886851168321725,114849,129502,89
55,0.885319266732283,115134,130048,90
55,0.885871242515894,114816,129608,91
55,0.888364922463045,117552,132324,92
55,0.890213582205172,120664,135545,93
55,0.889477395941995,121081,136126,94
55,0.887082272407879,117408,132353,95
55,0.890805613229079,120991,135822,96
55,0.889773170677838,120857,135829,97
55,0.885495597754395,115458,130388,98
55,0.883356918238994,112363,127200,99
55,0.889562057698788,121427,136502,100
60,0.880270138349884,110010,124973,1
60,0.888763935434051,118546,133383,2
60,0.888598287277129,118914,133822,3
60,0.889582932923313,120341,135278,4
60,0.890247176012246,122709,137837,5
60,0.888971984982874,118868,133714,6
60,0.886143099429244,114425,129127,7
60,0.887417918333459,117574,132490,8
60,0.887168075060897,118004,133012,9
60,0.889352101981514,121811,136966,10
60,0.889386039427048,121451,136556,11
60,0.890431952360449,122015,137029,12
60,0.890455133102192,121223,136136,13
60,0.889212158900783,120113,135078,14
60,0.890183426375698,122783,137930,15
60,0.886617286229627,115270,130011,16
60,0.88668248051508,117747,132795,17
60,0.886986717728944,116731,131604,18
60,0.889659228761534,121007,136015,19
60,0.889950381396727,120170,135030,20
60,0.887961517872626,117773,132633,21
60,0.889940300906812,121791,136853,22
60,0.890476574115441,121583,136537,23
60,0.890413678985108,121074,135975,24
60,0.889271722530047,120531,135539,25
60,0.889520876465257,120732,135727,26
60,0.890734414084694,120715,135523,27
60,0.890420158252796,121984,136996,28
60,0.887660658747705,118445,133435,29
60,0.88514996907854,114503,129360,30
60,0.885288077624839,115963,130989,31
60,0.889467725401998,116273,130722,32
60,0.890245517972269,120963,135876,33
60,0.89065387630067,123857,139063,34
60,0.890495010590213,122346,137391,35
60,0.883365336747031,111789,126549,36
60,0.887251895837384,118638,133714,37
60,0.887905115704285,117833,132709,38
60,0.889154567464452,118623,133411,39
60,0.890338605398692,121874,136885,40
60,0.889174056788681,120219,135203,41
60,0.890497301324141,121926,136919,42
60,0.890605424933718,122273,137292,43
60,0.891004777058521,122915,137951,44
60,0.887036396710615,118006,133034,45
60,0.890704845814978,121314,136200,46
60,0.891087672465072,122840,137854,47
60,0.885204218806413,115235,130179,48
60,0.889503417802227,119978,134882,49
60,0.888660507742858,120625,135738,50
60,0.889785696449817,121155,136162,51
60,0.890811451534798,123250,138357,52
60,0.886826645725418,117446,132434,53
60,0.889806016389423,119767,134599,54
60,0.888559309241313,117727,132492,55
60,0.89051015683778,123097,138232,56
60,0.884860686227479,112518,127159,57
60,0.889712635654928,121089,136099,58
60,0.890751223539124,120850,135672,59
60,0.887812981726207,118642,133634,60
60,0.890323142709869,122634,137741,61
60,0.888326974164465,118040,132879,62
60,0.889842371571472,122049,137158,63
60,0.888343161441723,118107,132952,64
60,0.890563795607588,121407,136326,65
60,0.888469795455901,119190,134152,66
60,0.889030253716991,120188,135190,67
60,0.887880433569659,119348,134419,68
60,0.887524200892276,115979,130677,69
60,0.886608769264491,117301,132303,70
60,0.88654069412196,116073,130928,71
60,0.890870159386716,121904,136837,72
60,0.892433032595828,121370,135999,73
60,0.888128588861521,118630,133573,74
60,0.885774096659689,116784,131844,75
60,0.887932402711752,117485,132313,76
60,0.883933431837623,113665,128590,77
60,0.885309219447534,116211,131266,78
60,0.890398931657038,120682,135537,79
60,0.890324174307261,122546,137642,80
60,0.887884281121083,119020,134049,81
60,0.890847592812779,120627,135407,82
60,0.890875604900345,119478,134113,83
60,0.884567557464469,115950,131081,84
60,0.887266337211087,115625,130316,85
60,0.890882789049221,123169,138255,86
60,0.888272511919398,118492,133396,87
60,0.888688264981426,120092,135134,88
60,0.888558905765888,117583,132330,89
60,0.887645972354624,119186,134272,90
60,0.890474837337064,122215,137247,91
60,0.888853653500103,120525,135596,92
60,0.889949637090801,120161,135020,93
60,0.889111832398938,120528,135560,94
60,0.88835714977898,119174,134151,95
60,0.890832039243574,122762,137806,96
60,0.888253681949848,116220,130841,97
60,0.885055665113648,112649,127279,98
60,0.885295087890165,112714,127318,99
60,0.890774441117474,122567,137596,100
65,0.888614377139455,119412,134380,1
65,0.890092665829747,122661,137807,2
65,0.889612666860669,119225,134019,3
65,0.889249549377922,121363,136478,4
65,0.889154764204925,119650,134566,5
65,0.890995535876311,122748,137765,6
65,0.886876247883817,116822,131723,7
65,0.887040793328826,118074,133110,8
65,0.889843670619657,122608,137786,9
65,0.891977748812297,125231,140397,10
65,0.890509667366511,121730,136697,11
65,0.888901202006546,120319,135357,12
65,0.89214441283512,125754,140957,13
